date,sku_id,quantity
2025-01-28,880266.0,1
2025-01-28,888874.0,4
2025-01-28,934380.0,2
2025-01-28,941223.0,1
2025-01-28,970786.0,1
2025-01-28,1133862.0,1
2025-01-28,1143636.0,1
2025-01-28,1152838.0,2
2025-01-28,1168531.0,2
2025-01-28,1195293.0,1
2025-01-28,1260905.0,1
2025-01-28,1321011.0,1
2025-01-28,1349400.0,1
2025-01-28,1392395.0,2
2025-01-28,1396847.0,2
2025-01-28,1421265.0,1
2025-01-29,70580.0,11
2025-01-29,75744.0,6
2025-01-29,123979.0,2
2025-01-29,137436.0,1
2025-01-29,143785.0,62
2025-01-29,152268.0,2
2025-01-29,152507.0,2
2025-01-29,161918.0,3
2025-01-29,165123.0,5
2025-01-29,168471.0,3
2025-01-29,168474.0,1
2025-01-29,168707.0,1
2025-01-29,168773.0,1
2025-01-29,168774.0,1
2025-01-29,170650.0,3
2025-01-29,171929.0,2
2025-01-29,171951.0,1
2025-01-29,178951.0,2
2025-01-29,178952.0,11
2025-01-29,179022.0,13
2025-01-29,179023.0,26
2025-01-29,183990.0,1
2025-01-29,185186.0,7
2025-01-29,185230.0,2
2025-01-29,185834.0,4
2025-01-29,192408.0,1
2025-01-29,193759.0,1
2025-01-29,241572.0,1
2025-01-29,241750.0,7
2025-01-29,241796.0,1
2025-01-29,268583.0,5
2025-01-29,271574.0,2
2025-01-29,283493.0,4
2025-01-29,295170.0,1
2025-01-29,306659.0,32
2025-01-29,312261.0,1
2025-01-29,313256.0,1
2025-01-29,321908.0,4
2025-01-29,335205.0,19
2025-01-29,336157.0,4
2025-01-29,336167.0,3
2025-01-29,341687.0,10
2025-01-29,346609.0,3
2025-01-29,348285.0,19
2025-01-29,348296.0,3
2025-01-29,354561.0,3
2025-01-29,356769.0,1
2025-01-29,357565.0,89
2025-01-29,357735.0,2
2025-01-29,357744.0,1
2025-01-29,357750.0,1
2025-01-29,357751.0,2
2025-01-29,378528.0,3
2025-01-29,407243.0,1
2025-01-29,417200.0,2
2025-01-29,417201.0,1
2025-01-29,417204.0,2
2025-01-29,423023.0,1
2025-01-29,423087.0,2
2025-01-29,423417.0,23
2025-01-29,428148.0,2
2025-01-29,428149.0,2
2025-01-29,430717.0,4
2025-01-29,431902.0,1
2025-01-29,435697.0,1
2025-01-29,442620.0,6
2025-01-29,445245.0,2
2025-01-29,453428.0,18
2025-01-29,453563.0,6
2025-01-29,453934.0,1
2025-01-29,455516.0,1
2025-01-29,456454.0,1
2025-01-29,459501.0,1
2025-01-29,460188.0,8
2025-01-29,460897.0,20
2025-01-29,462479.0,1
2025-01-29,462665.0,11
2025-01-29,463208.0,2
2025-01-29,464212.0,1
2025-01-29,464815.0,11
2025-01-29,465793.0,3
2025-01-29,468955.0,34
2025-01-29,468961.0,3
2025-01-29,468969.0,2
2025-01-29,468974.0,5
2025-01-29,470330.0,4
2025-01-29,483450.0,2
2025-01-29,483451.0,5
2025-01-29,484811.0,1
2025-01-29,485772.0,1
2025-01-29,487335.0,7
2025-01-29,488642.0,6
2025-01-29,491361.0,5
2025-01-29,492711.0,2
2025-01-29,493495.0,17
2025-01-29,493521.0,83
2025-01-29,493624.0,6
2025-01-29,493625.0,39
2025-01-29,494662.0,18
2025-01-29,496821.0,12
2025-01-29,497613.0,7
2025-01-29,498030.0,2
2025-01-29,498843.0,4
2025-01-29,501375.0,13
2025-01-29,501498.0,6
2025-01-29,501504.0,2
2025-01-29,502608.0,22
2025-01-29,502609.0,11
2025-01-29,502610.0,14
2025-01-29,502611.0,9
2025-01-29,502613.0,1
2025-01-29,502616.0,2
2025-01-29,502621.0,4
2025-01-29,506367.0,2
2025-01-29,506602.0,5
2025-01-29,506761.0,20
2025-01-29,506764.0,13
2025-01-29,508174.0,14
2025-01-29,508175.0,4
2025-01-29,509413.0,1
2025-01-29,509770.0,1
2025-01-29,511050.0,2
2025-01-29,511694.0,6
2025-01-29,512243.0,8
2025-01-29,542847.0,9
2025-01-29,542850.0,23
2025-01-29,543828.0,10
2025-01-29,544657.0,4
2025-01-29,548255.0,3
2025-01-29,548271.0,2
2025-01-29,550492.0,5
2025-01-29,550495.0,8
2025-01-29,550496.0,1
2025-01-29,552513.0,92
2025-01-29,562234.0,19
2025-01-29,562235.0,12
2025-01-29,563120.0,1
2025-01-29,564596.0,1
2025-01-29,565161.0,6
2025-01-29,565356.0,2
2025-01-29,566266.0,1
2025-01-29,569500.0,2
2025-01-29,569570.0,2
2025-01-29,578111.0,3
2025-01-29,580632.0,1
2025-01-29,585375.0,6
2025-01-29,586040.0,2
2025-01-29,586041.0,42
2025-01-29,586045.0,5
2025-01-29,588505.0,1
2025-01-29,588631.0,2
2025-01-29,588634.0,2
2025-01-29,588640.0,7
2025-01-29,594656.0,2
2025-01-29,597317.0,2
2025-01-29,600343.0,3
2025-01-29,608921.0,2
2025-01-29,610614.0,11
2025-01-29,610620.0,3
2025-01-29,610640.0,4
2025-01-29,627435.0,2
2025-01-29,630489.0,5
2025-01-29,634682.0,7
2025-01-29,639591.0,4
2025-01-29,641224.0,29
2025-01-29,661325.0,12
2025-01-29,679331.0,1
2025-01-29,695685.0,2
2025-01-29,706947.0,1
2025-01-29,747446.0,1
2025-01-29,808545.0,71
2025-01-29,828996.0,2
2025-01-29,888874.0,1
2025-01-29,890099.0,1
2025-01-29,934380.0,3
2025-01-29,941223.0,1
2025-01-29,945644.0,1
2025-01-29,952602.0,5
2025-01-29,970786.0,2
2025-01-29,1067436.0,2
2025-01-29,1133862.0,1
2025-01-29,1139429.0,1
2025-01-29,1143636.0,1
2025-01-29,1152838.0,3
2025-01-29,1168531.0,2
2025-01-29,1195293.0,1
2025-01-29,1321011.0,7
2025-01-29,1349400.0,2
2025-01-29,1357044.0,3
2025-01-29,1396847.0,4
2025-01-29,1410559.0,1
2025-01-29,1435063.0,1
2025-01-30,70580.0,8
2025-01-30,71255.0,3
2025-01-30,75744.0,2
2025-01-30,137436.0,1
2025-01-30,143785.0,43
2025-01-30,152506.0,7
2025-01-30,152507.0,2
2025-01-30,161918.0,1
2025-01-30,165122.0,18
2025-01-30,165123.0,3
2025-01-30,168471.0,3
2025-01-30,168474.0,1
2025-01-30,168771.0,6
2025-01-30,171929.0,1
2025-01-30,171951.0,3
2025-01-30,178951.0,8
2025-01-30,178952.0,5
2025-01-30,179022.0,11
2025-01-30,179023.0,25
2025-01-30,185186.0,2
2025-01-30,185230.0,1
2025-01-30,185834.0,4
2025-01-30,192408.0,1
2025-01-30,241572.0,3
2025-01-30,241750.0,21
2025-01-30,241757.0,4
2025-01-30,241796.0,2
2025-01-30,271134.0,1
2025-01-30,271574.0,1
2025-01-30,276200.0,1
2025-01-30,283492.0,2
2025-01-30,287252.0,4
2025-01-30,306659.0,32
2025-01-30,312261.0,1
2025-01-30,335205.0,15
2025-01-30,336157.0,4
2025-01-30,336167.0,1
2025-01-30,341687.0,3
2025-01-30,346609.0,3
2025-01-30,348285.0,24
2025-01-30,348296.0,8
2025-01-30,353894.0,1
2025-01-30,354561.0,3
2025-01-30,354778.0,1
2025-01-30,356769.0,3
2025-01-30,357565.0,69
2025-01-30,357735.0,2
2025-01-30,357751.0,6
2025-01-30,414830.0,2
2025-01-30,415360.0,1
2025-01-30,417201.0,3
2025-01-30,417204.0,1
2025-01-30,423023.0,1
2025-01-30,423087.0,2
2025-01-30,423417.0,27
2025-01-30,428149.0,2
2025-01-30,428151.0,2
2025-01-30,430717.0,2
2025-01-30,433044.0,1
2025-01-30,445483.0,4
2025-01-30,453428.0,5
2025-01-30,453934.0,10
2025-01-30,456454.0,5
2025-01-30,460188.0,8
2025-01-30,460285.0,1
2025-01-30,460897.0,36
2025-01-30,462479.0,11
2025-01-30,462665.0,9
2025-01-30,463208.0,1
2025-01-30,464815.0,8
2025-01-30,465793.0,2
2025-01-30,467091.0,2
2025-01-30,468955.0,83
2025-01-30,468961.0,4
2025-01-30,468969.0,2
2025-01-30,468974.0,3
2025-01-30,470330.0,13
2025-01-30,477191.0,1
2025-01-30,477939.0,1
2025-01-30,483450.0,2
2025-01-30,483451.0,17
2025-01-30,484829.0,1
2025-01-30,485772.0,1
2025-01-30,487368.0,1
2025-01-30,488642.0,4
2025-01-30,491361.0,10
2025-01-30,492711.0,2
2025-01-30,493036.0,2
2025-01-30,493521.0,38
2025-01-30,494662.0,9
2025-01-30,496821.0,6
2025-01-30,497613.0,9
2025-01-30,498030.0,1
2025-01-30,498843.0,2
2025-01-30,501375.0,4
2025-01-30,501504.0,12
2025-01-30,502608.0,4
2025-01-30,502609.0,23
2025-01-30,502610.0,3
2025-01-30,502611.0,6
2025-01-30,502618.0,1
2025-01-30,502619.0,10
2025-01-30,502621.0,5
2025-01-30,506367.0,1
2025-01-30,506602.0,6
2025-01-30,506761.0,29
2025-01-30,506764.0,12
2025-01-30,508175.0,20
2025-01-30,508947.0,8
2025-01-30,509294.0,10
2025-01-30,509766.0,1
2025-01-30,511050.0,1
2025-01-30,511681.0,2
2025-01-30,511694.0,10
2025-01-30,512243.0,10
2025-01-30,516558.0,2
2025-01-30,527553.0,4
2025-01-30,542845.0,8
2025-01-30,542847.0,2
2025-01-30,542848.0,7
2025-01-30,542850.0,32
2025-01-30,542851.0,5
2025-01-30,543828.0,14
2025-01-30,544657.0,46
2025-01-30,545773.0,58
2025-01-30,548267.0,3
2025-01-30,548271.0,7
2025-01-30,550492.0,9
2025-01-30,550495.0,1
2025-01-30,550918.0,8
2025-01-30,552513.0,124
2025-01-30,562234.0,29
2025-01-30,562235.0,9
2025-01-30,563120.0,10
2025-01-30,565161.0,11
2025-01-30,565356.0,2
2025-01-30,566266.0,1
2025-01-30,569500.0,1
2025-01-30,574625.0,1
2025-01-30,585375.0,20
2025-01-30,586040.0,7
2025-01-30,586041.0,10
2025-01-30,586045.0,8
2025-01-30,586138.0,2
2025-01-30,588631.0,1
2025-01-30,588639.0,1
2025-01-30,594052.0,2
2025-01-30,594656.0,7
2025-01-30,594666.0,1
2025-01-30,597317.0,2
2025-01-30,600343.0,3
2025-01-30,608921.0,2
2025-01-30,610614.0,15
2025-01-30,610615.0,2
2025-01-30,610620.0,5
2025-01-30,617508.0,3
2025-01-30,630489.0,5
2025-01-30,634682.0,4
2025-01-30,639591.0,9
2025-01-30,641224.0,16
2025-01-30,661325.0,14
2025-01-30,689649.0,3
2025-01-30,738041.0,2
2025-01-30,808545.0,53
2025-01-30,888874.0,1
2025-01-30,903991.0,1
2025-01-30,918332.0,1
2025-01-30,934380.0,1
2025-01-30,952602.0,2
2025-01-30,970786.0,3
2025-01-30,1053893.0,1
2025-01-30,1133862.0,1
2025-01-30,1143636.0,1
2025-01-30,1152838.0,9
2025-01-30,1168531.0,2
2025-01-30,1260905.0,3
2025-01-30,1321011.0,7
2025-01-30,1349400.0,1
2025-01-30,1357044.0,2
2025-01-30,1396847.0,6
2025-01-30,1435056.0,1
2025-01-30,1435063.0,2
2025-01-31,70580.0,13
2025-01-31,71255.0,2
2025-01-31,97466.0,1
2025-01-31,143785.0,70
2025-01-31,152272.0,5
2025-01-31,152506.0,9
2025-01-31,152507.0,4
2025-01-31,165122.0,32
2025-01-31,165123.0,14
2025-01-31,168471.0,6
2025-01-31,168472.0,1
2025-01-31,168677.0,2
2025-01-31,168707.0,1
2025-01-31,168771.0,3
2025-01-31,168774.0,1
2025-01-31,170635.0,3
2025-01-31,170645.0,2
2025-01-31,171951.0,4
2025-01-31,178951.0,10
2025-01-31,178952.0,35
2025-01-31,179022.0,10
2025-01-31,179023.0,40
2025-01-31,179030.0,2
